Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data elude liverpool,Liverpool,GB,3,1830,0200
PYTHON  DataAnalysis Python Spring   Assignment   Data elude liverpool,Liverpool,GB,4,1830,0200
PYTHON  DataAnalysis Python Spring   Assignment   Data elude liverpool,Liverpool,GB,5,1830,0200
