Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data bibis glasgow,Glasgow,GB,1,0900,1700
PYTHON  DataAnalysis Python Spring   Assignment   Data bibis glasgow,Glasgow,GB,2,0900,1700
PYTHON  DataAnalysis Python Spring   Assignment   Data bibis glasgow,Glasgow,GB,3,0900,1900
PYTHON  DataAnalysis Python Spring   Assignment   Data bibis glasgow,Glasgow,GB,4,0900,1830
PYTHON  DataAnalysis Python Spring   Assignment   Data bibis glasgow,Glasgow,GB,5,0830,1700
