Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,0,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,1,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,2,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,3,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,4,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,5,0630,0100
PYTHON  DataAnalysis Python Spring   Assignment   Data elephant and castle boston,Boston,US,6,0700,2300
