Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,1,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,2,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,3,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,4,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,5,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data cordon bleu san francisco,San Francisco,US,6,1600,2200
