Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,0,1500,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,1,1130,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,2,1130,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,3,1130,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,4,1130,0200
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,5,1100,0200
PYTHON  DataAnalysis Python Spring   Assignment   Data sp  communal bar restaurant san jose,San Jose,US,6,1100,2200
