Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,0,1100,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,1,1100,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,2,1100,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,3,1100,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,4,1100,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,5,1630,2100
PYTHON  DataAnalysis Python Spring   Assignment   Data le pho vietnamese kitchen las vegas,Las Vegas,US,6,1630,2100
