Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,0,1130,2130
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,2,1130,2130
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,3,1130,2130
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,4,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,5,1200,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data pestle rock seattle,Seattle,US,6,1200,2100
