Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,0,0700,2000
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,1,0700,2000
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,2,0700,2000
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,3,0700,2000
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,4,0700,2000
PYTHON  DataAnalysis Python Spring   Assignment   Data green tomato cafe chicago,Chicago,US,5,0800,1500
