Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,0,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,1,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,2,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,3,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,4,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,5,0630,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data my sweet memory sydney,Sydney,AU,6,0630,0000
