Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,0,0530,1930
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,1,0530,1930
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,2,0530,1930
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,3,0530,1930
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,4,0530,1930
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,5,0730,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data l neburger german bakery sydney,Sydney,AU,6,0800,1730
