Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,0,0630,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,1,0630,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,2,0630,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,3,0630,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,4,0630,1800
PYTHON  DataAnalysis Python Spring   Assignment   Data caffe due mondi sydney,Sydney,AU,5,0830,1500
