Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,0,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,1,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,2,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,3,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,4,1130,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,5,1200,2200
PYTHON  DataAnalysis Python Spring   Assignment   Data thai cornar manuka,Manuka,AU,6,1200,2200
