Name,City,Country Code,Days,Start,End
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,0,1600,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,1,1600,2300
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,2,1200,0000
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,3,1200,0100
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,4,1200,0300
PYTHON  DataAnalysis Python Spring   Assignment   Data barrio cellar sydney,Sydney,AU,5,1700,0300
